Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Global,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,10587.85,gyalchester,Drake,album,canadian hip hop,50593376.0,True,More Life,2017-03-18,9,22,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230.0,4.0,hip hop,1334.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-2.2,1.0,-10.0,0.0,6.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,292.0,0.0205479452054795,0.0136986301369863,0.0102739726027397,0.0102739726027397,0.0034246575342465,0.0102739726027397,0.0034246575342465,0.0136986301369863,0.0171232876712329,0.0171232876712329,0.24,0.16,0.12,0.12,0.04,0.12,0.04,0.16,0.5,0.5,5.0,10.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,global
Global,https://open.spotify.com/track/0l4CWlipuaIS4vzsNNWC4V,19.200000000000006,split decision,PARTYNEXTDOOR,album,pop,2621172.0,True,PARTYMOBILE,2020-03-27,4,15,0.38,0.274,1,-13.106,0,0.1689999999999999,0.8540000000000001,0.000685,0.105,0.27,178.02700000000004,186340.0,4.0,pop,232.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,5.0,212.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0141509433962264,0.0094339622641509,0.0235849056603774,0.0,0.0,0.0,0.0,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333,0.285714285714286,0.7142857142857142,0.0,12.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,global
Global,https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4,1894.75,love me,Lil Tecca,single,melodic rap,3014761.0,True,Love Me,2019-07-15,1,1,0.715,0.435,11,-10.325,0,0.251,0.67,0.0,0.106,0.8009999999999999,204.077,117680.0,4.0,rap,488.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.4,0.0,1.0,5.0,2.0,4.0,1.0,0.0,6.0,0.0,4.0,4.0,4.0,9.0,353.0,0.0056657223796034,0.0113314447592068,0.0028328611898017,0.0,0.0169971671388102,0.0,0.0113314447592068,0.0113314447592068,0.0113314447592068,0.0254957507082153,0.0952380952380952,0.19047619047619,0.0476190476190476,0.0,0.285714285714286,0.0,0.19047619047619,0.19047619047619,0.307692307692308,0.6923076923076921,0.0,33.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,global
Global,https://open.spotify.com/track/3qy7P1Vr6eGIwHP9DCUHwK,10.400000000000002,jag trodde änglarna fanns,Kamferdrops,single,n-a,13747.0,False,Jag trodde änglarna fanns,2017-05-12,1,1,0.642,0.893,4,-4.593,1,0.154,0.456,0.00168,0.206,0.593,109.974,190463.0,4.0,else,1279.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,global
Global,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,11177.15,no time to die,Billie Eilish,single,electropop,34697267.0,False,No Time To Die,2020-02-13,1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.53699999999998,242265.0,4.0,pop,275.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.55,-5.0,-5.0,-2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,7.0,5.0,155.0,0.0193548387096774,0.0193548387096774,0.0193548387096774,0.0193548387096774,0.0064516129032258,0.0258064516129032,0.0129032258064516,0.0129032258064516,0.0451612903225806,0.032258064516129,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.0476190476190476,0.19047619047619,0.0952380952380952,0.0952380952380952,0.583333333333333,0.4166666666666671,0.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,global
Global,https://open.spotify.com/track/0g4xPTe9fP1gPiXPMQKj7Z,6.4,not a pop song,Little Mix,single,dance pop,8158070.0,False,Not a Pop Song,2020-10-09,1,1,0.624,0.6509999999999999,0,-4.715,1,0.0372,0.279,0.0,0.0782,0.355,139.115,179413.0,4.0,pop,36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-3.05,-4.0,-7.0,-6.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,7.0,1.0,338.0,0.0088757396449704,0.0029585798816568,0.0088757396449704,0.0059171597633136,0.0059171597633136,0.0118343195266272,0.0029585798816568,0.0029585798816568,0.0207100591715976,0.0029585798816568,0.1764705882352939,0.0588235294117647,0.1764705882352939,0.117647058823529,0.117647058823529,0.235294117647059,0.0588235294117647,0.0588235294117647,0.875,0.125,13.0,1.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,global
Global,https://open.spotify.com/track/4kLm0P01JM1xS94Z4JC3oE,10.4,no shame,5 Seconds of Summer,album,boy band,6734577.0,False,CALM,2020-03-27,2,12,0.5760000000000001,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737.0,4.0,boy band,232.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.3,3.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,260.0,0.0076923076923076,0.0038461538461538,0.0076923076923076,0.0076923076923076,0.0038461538461538,0.0038461538461538,0.0038461538461538,0.0038461538461538,0.0115384615384615,0.0076923076923076,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.6,0.4,0.0,12.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,global
Global,https://open.spotify.com/track/4L7Y2OAPiY2I2GndZjAs5K,429.8,lust for life,Lana Del Rey - The Weeknd,album,art pop,11440791.0,False,Lust For Life,2017-07-21,2,16,0.456,0.672,0,-8.62,0,0.069,0.5720000000000001,0.00156,0.364,0.271,99.998,264066.0,4.0,pop,1212.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.15,1.0,0.0,-6.0,5.0,3.0,1.0,4.0,2.0,6.0,0.0,2.0,9.0,3.0,266.0,0.018796992481203,0.0112781954887218,0.0037593984962406,0.0150375939849624,0.0075187969924812,0.0225563909774436,0.0,0.0075187969924812,0.0338345864661654,0.0112781954887218,0.217391304347826,0.130434782608696,0.0434782608695652,0.1739130434782609,0.0869565217391304,0.260869565217391,0.0,0.0869565217391304,0.75,0.25,0.0,3.0,0.0,0.0,1.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,global
Global,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,9460.45,p2,Lil Uzi Vert,album,melodic rap,10065137.0,True,Eternal Atake,2020-03-06,16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,234627.0,4.0,rap,253.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.85,1.0,3.0,8.0,4.0,10.0,2.0,4.0,8.0,3.0,4.0,10.0,6.0,14.0,535.0,0.0074766355140186,0.0186915887850467,0.0037383177570093,0.0074766355140186,0.0149532710280374,0.005607476635514,0.0074766355140186,0.0186915887850467,0.0112149532710279,0.0261682242990654,0.0888888888888889,0.222222222222222,0.0444444444444444,0.0888888888888889,0.177777777777778,0.0666666666666667,0.0888888888888889,0.222222222222222,0.3,0.7,3.0,14.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,global
Global,https://open.spotify.com/track/03It1uO69CjGWP3yyVe465,106.4,chun swae,Nicki Minaj - Swae Lee,album,dance pop,19152566.0,True,Queen,2018-08-10,9,19,0.851,0.421,10,-8.022,0,0.0644,0.0654,0.00141,0.136,0.21,140.99200000000005,370440.0,4.0,pop,827.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,3.7,-2.0,-17.0,11.0,10.0,11.0,6.0,9.0,12.0,7.0,6.0,11.0,10.0,21.0,673.0,0.0148588410104012,0.0163447251114413,0.0089153046062407,0.0133729569093611,0.0178306092124814,0.0104011887072808,0.0089153046062407,0.0163447251114413,0.0148588410104012,0.0312035661218425,0.138888888888889,0.152777777777778,0.0833333333333333,0.125,0.166666666666667,0.0972222222222222,0.0833333333333333,0.152777777777778,0.32258064516129,0.67741935483871,15.0,18.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,global
Global,https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI,224.0,ive been waiting,Lil Peep - ILOVEMAKONNEN - Fall Out Boy,single,emo rap,5305740.0,True,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2019-01-31,1,1,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,233613.0,4.0,rap,653.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-3.75,-3.0,-5.0,-3.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,2.0,435.0,0.0,0.0045977011494252,0.0,0.0022988505747126,0.0022988505747126,0.0068965517241379,0.0022988505747126,0.0,0.0114942528735632,0.0045977011494252,0.0,0.25,0.0,0.125,0.125,0.375,0.125,0.0,0.7142857142857142,0.285714285714286,10.0,9.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,global
Global,https://open.spotify.com/track/6BfdcIPOdGPMxlLKhgDW4f,61.6,never change,Trippie Redd - Future,album,melodic rap,5502398.0,True,Pegasus,2020-10-30,13,26,0.345,0.7490000000000001,5,-6.065,0,0.163,0.121,0.0,0.187,0.613,154.984,173846.0,4.0,rap,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.3,-1.0,-9.0,3.0,5.0,2.0,2.0,8.0,6.0,6.0,3.0,9.0,10.0,13.0,455.0,0.010989010989011,0.0043956043956044,0.0043956043956044,0.0175824175824176,0.0131868131868132,0.0131868131868132,0.0065934065934065,0.0197802197802198,0.021978021978022,0.0285714285714286,0.121951219512195,0.0487804878048781,0.0487804878048781,0.195121951219512,0.146341463414634,0.146341463414634,0.0731707317073171,0.219512195121951,0.4347826086956521,0.565217391304348,2.0,16.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,global
Global,https://open.spotify.com/track/3P4uSN2VJ7asF4xdw1lDEf,67.2,games,Ufo361 - Sonus030,single,german cloud rap,1555169.0,False,Games,2020-09-04,1,1,0.833,0.66,5,-7.463999999999999,1,0.128,0.0822,1.74e-06,0.346,0.138,89.992,179067.0,4.0,rap,71.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,global
Global,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,5717.900000000002,déjala que vuelva,Piso 21 - Manuel Turizo,album,colombian pop,6212775.0,False,Ubuntu,2018-05-11,8,13,0.6809999999999999,0.7879999999999999,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.8390000000000001,170.019,220117.0,4.0,pop,918.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,global
Global,https://open.spotify.com/track/4uqRDeCgXPLQFYqA5uf5Tr,73.60000000000002,feliz navidad - recorded at spotify studios nyc,Why Don't We,single,boy band,2394814.0,False,Spotify Singles - Christmas,2018-11-19,1,1,0.725,0.58,11,-5.4220000000000015,0,0.0433,0.225,0.0,0.0779,0.66,133.974,148086.0,4.0,boy band,726.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,global
Global,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,7919.700000000003,get low,Zedd - Liam Payne,single,complextro,5236599.0,False,Get Low (with Liam Payne),2017-07-06,1,1,0.716,0.917,1,-3.674,1,0.0527,0.0215,7.91e-06,0.0515,0.501,107.969,204583.0,4.0,dance/electronic,1227.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,global
Global,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj,3185.6,save myself,Ed Sheeran,album,pop,71783101.0,False,÷ (Deluxe),2017-03-03,16,16,0.552,0.29,10,-5.617000000000001,1,0.0448,0.85,0.0,0.227,0.481,78.842,247107.0,4.0,pop,1349.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-2.7,-4.0,0.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,7.0,8.0,328.0,0.0091463414634146,0.0091463414634146,0.0060975609756097,0.0060975609756097,0.0121951219512195,0.0121951219512195,0.0091463414634146,0.0182926829268293,0.0213414634146341,0.024390243902439,0.111111111111111,0.111111111111111,0.0740740740740741,0.0740740740740741,0.148148148148148,0.148148148148148,0.111111111111111,0.222222222222222,0.4666666666666671,0.5333333333333329,0.0,8.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,global
Global,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO,63.2,sw1n6o - feat. salmo,tha Supreme - Salmo,album,italian hip hop,1141349.0,True,23 6451,2019-11-15,16,20,0.569,0.828,0,-5.553999999999999,0,0.0857,0.122,7.05e-06,0.785,0.7859999999999999,169.982,184037.0,4.0,hip hop,365.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,global
Global,https://open.spotify.com/track/62hTXlVQacy3pjBW4ntRPl,365.95,1000 doves,Lady Gaga,album,dance pop,14439685.0,False,Chromatica,2020-05-29,15,16,0.6679999999999999,0.826,9,-4.466,1,0.0383,0.0236,1.07e-05,0.474,0.388,122.973,215480.0,4.0,pop,169.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.95,-4.0,-1.0,-3.0,3.0,2.0,1.0,5.0,5.0,7.0,3.0,3.0,10.0,7.0,236.0,0.0127118644067797,0.0084745762711864,0.0042372881355932,0.0211864406779661,0.0211864406779661,0.0296610169491525,0.0127118644067797,0.0127118644067797,0.0423728813559322,0.0296610169491525,0.103448275862069,0.0689655172413793,0.0344827586206897,0.172413793103448,0.172413793103448,0.2413793103448279,0.103448275862069,0.103448275862069,0.588235294117647,0.411764705882353,6.0,7.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,global
Global,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,1540.6,eight,IU - SUGA,single,k-pop,2549946.0,False,eight,2020-05-06,1,1,0.6759999999999999,0.8690000000000001,1,-1.5730000000000002,1,0.0423,0.115,0.0,0.132,0.594,120.029,167573.0,4.0,k-pop,192.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,global
